,0
2010-02-08,-0.002613304902925875
2010-02-09,-0.0019532474441204023
2010-02-10,0.002221938906702933
2010-02-11,0.0034314989292416036
2010-02-12,0.004515887075848799
2010-02-16,-0.00044110061605770316
2010-02-17,0.0016451262712645332
2010-02-18,0.002153319948738951
2010-02-19,0.003329510962873461
2010-02-22,0.0006682292894930334
2010-02-23,-0.0012895283180216091
2010-02-24,0.0032988290605260066
2010-02-25,-0.00023198910699457785
2010-02-26,0.0017564502969059518
2010-03-01,0.002186374240380938
2010-03-02,-0.00034620719630830236
2010-03-03,0.000830757008808708
2010-03-04,0.0013036214342388103
2010-03-05,0.00021801383292629085
2010-03-08,-0.0025912513271522004
2010-03-09,0.001444566623720478
2010-03-10,-0.0001243550248272745
2010-03-11,-0.0017764071132157348
2010-03-12,0.00036529471681037294
2010-03-15,-0.0017990444912967217
2010-03-16,0.0021133220162128934
2010-03-17,0.002458821644832059
2010-03-18,-0.0031193973043402087
2010-03-19,0.00030127215994531697
2010-03-22,-0.003226046330382753
2010-03-23,-0.00011167429180746315
2010-03-24,0.0025620248838446333
2010-03-25,0.0004824728696171321
2010-03-26,-0.002054672558773743
2010-03-29,-0.002427985585583166
2010-03-30,-0.0034554886912510365
2010-03-31,-0.00020557121592780763
2010-04-01,0.0030691608194634403
2010-04-05,-0.0033886243264482185
2010-04-06,0.0023350085238855837
2010-04-07,-0.002588714277718846
2010-04-08,-0.0025812037225542714
2010-04-09,0.003984616999253171
2010-04-12,0.006605037596161854
2010-04-13,0.007568751504370233
2010-04-14,-0.0059838166771827616
2010-04-15,-0.0043854862007494
2010-04-16,0.00636625556152211
2010-04-19,0.0042397983926077895
2010-04-20,-0.0037926028869326714
2010-04-21,-0.00037339801080480284
2010-04-22,-0.0026790133355368948
2010-04-23,0.003527001944204337
2010-04-26,0.007116162414730013
2010-04-27,0.006010961256111605
2010-04-28,0.0013556793160793483
2010-04-29,-0.0013143346825893413
2010-04-30,-0.00192862870143355
2010-05-03,-0.006090860392013262
2010-05-04,-0.001733913905903953
2010-05-05,0.0004437979768446115
2010-05-06,0.0005179522162312663
2010-05-07,0.001960774641681615
2010-05-10,0.0009228619910656075
2010-05-11,-0.00048683497101225477
2010-05-12,0.0020358718547551866
2010-05-13,0.0013099654361959311
2010-05-14,-0.002877492470734076
2010-05-17,0.0022334334857394334
2010-05-18,-0.0033375653459763255
2010-05-19,0.0009068202973246064
2010-05-20,0.0039315135217217545
2010-05-21,0.0038697631761233234
2010-05-24,-0.0038866980014708582
2010-05-25,0.002799608978124022
2010-05-26,0.0023024736168431956
2010-05-27,0.0036905822008551784
2010-05-28,-0.0007687463176805432
2010-06-01,-0.00038702443978583554
2010-06-02,0.0002765517975319954
2010-06-03,-0.001269778256786844
2010-06-04,0.002716742749958518
2010-06-07,-0.0015773099164940745
2010-06-08,0.0015446456831617178
2010-06-09,-0.004240282724204319
2010-06-10,0.0027083413942750626
2010-06-11,0.002481845119390231
2010-06-14,0.0021157348980026217
2010-06-15,0.0025186272169709333
2010-06-16,0.001249829174578787
2010-06-17,0.00020794849741894014
2010-06-18,-0.0008436117994089208
2010-06-21,-0.00032146583277442163
2010-06-22,-0.0023322448616640967
2010-06-23,-0.002267504497521732
2010-06-24,-0.0045740094900913915
2010-06-25,-6.494356057662671e-05
2010-06-28,-0.0016915200701545592
2010-06-29,0.0025022408130451913
2010-06-30,0.0035044805623741715
2010-07-01,0.0013252828495179249
2010-07-02,-0.0015943334185578417
2010-07-06,-0.007632992042052339
2010-07-07,0.0027406760675969914
2010-07-08,0.015555779069692431
2010-07-09,-0.0007011012052654017
2010-07-12,-0.0008636901401575564
2010-07-13,-0.0007295657617155545
2010-07-14,0.0037726351943321596
2010-07-15,-0.00020959065416708091
2010-07-16,0.0025620875884513486
2010-07-19,-0.00041667792192176295
2010-07-20,-0.0006724627963294498
2010-07-21,-0.002844882356255431
2010-07-22,0.00022382868530355666
