,0
2010-01-26,0.006986849300697296
2010-01-27,-0.006013582377510808
2010-01-28,0.002669863489921563
2010-01-29,0.005576097583438674
2010-02-01,-0.00032835720745507356
2010-02-02,0.0015757030021991709
2010-02-03,0.004721187582913479
2010-02-04,0.006620940489724728
2010-02-05,-0.005990655798760857
2010-02-08,0.008020083809065102
2010-02-09,-0.003096501302798561
2010-02-10,0.0013394935597559863
2010-02-11,-0.003413559509512422
2010-02-12,0.00794354913620838
2010-02-16,0.006566866855567453
2010-02-17,0.005709880120716717
2010-02-18,-0.0018696242354586023
2010-02-19,0.0020663782423064147
2010-02-22,0.009645019270209932
2010-02-23,-0.0018639370545643732
2010-02-24,-0.008880281028470284
2010-02-25,-0.0031018959134204317
2010-02-26,-0.0015995069618276428
2010-03-01,-0.003924900079089603
2010-03-02,-0.0030973249604783516
2010-03-03,0.0038618467504800136
2010-03-04,0.002386873854824196
2010-03-05,-0.006223487168226755
2010-03-08,0.0013836450369869757
2010-03-09,0.009566235382288853
2010-03-10,0.008645699981264453
2010-03-11,-0.00015757876651887145
2010-03-12,-0.0008223296677106473
2010-03-15,-0.0005345261917511802
2010-03-16,0.008524584854744732
2010-03-17,-0.004735068842477104
2010-03-18,-0.0036944209374695255
2010-03-19,0.0011865052911454441
2010-03-22,0.001035527583782818
2010-03-23,-0.0023429124923912458
2010-03-24,0.010665460720882853
2010-03-25,0.003832671202622196
2010-03-26,-0.005138975008106197
2010-03-29,-0.0008775688117151159
2010-03-30,-0.0017985854171869064
2010-03-31,0.005877376312329331
2010-04-01,0.00046380120704387143
2010-04-05,-0.002062876631833176
2010-04-06,0.005331746064849598
2010-04-07,0.011909506203620196
2010-04-08,0.001276597333902839
2010-04-09,0.004989259150397949
2010-04-12,0.027748192130520388
2010-04-13,-0.0028245819924576105
2010-04-14,-0.0043540035926903
2010-04-15,0.013298770489761885
2010-04-16,-0.0026235059300342345
2010-04-19,-0.0028079327024618296
2010-04-20,0.0012897261278024246
2010-04-21,-0.0014521687328744425
2010-04-22,-0.0025937060607592885
2010-04-23,0.010729470485350204
2010-04-26,0.009072311235495817
2010-04-27,-0.00040689791134445935
2010-04-28,-0.010831797141460238
2010-04-29,-0.013757249668268929
2010-04-30,0.017082196430473186
2010-05-03,-0.009070029822576684
2010-05-04,0.005168993943914799
2010-05-05,-0.00847734309547747
2010-05-06,-0.007100143753677008
2010-05-07,0.008524671708264707
2010-05-10,-0.01007037459794746
2010-05-11,0.003378483963702239
2010-05-12,-0.008173889046297879
2010-05-13,-0.001932890053983889
2010-05-14,4.4920112174533277e-05
2010-05-17,0.0024168638547245355
2010-05-18,0.008170715875138734
2010-05-19,-0.0021248173466808305
2010-05-20,-0.006073129180601147
2010-05-21,-0.0033652504417244137
2010-05-24,0.008965037351496414
2010-05-25,-0.00023525755573799382
2010-05-26,0.0006682849852818855
2010-05-27,-0.0011144880985006517
2010-05-28,0.011735831540879874
2010-06-01,0.005342053535477553
2010-06-02,-0.0028770230795182087
2010-06-03,-0.003942354286014404
2010-06-04,0.004437783386940866
