,0
2010-01-13,-0.00032320057209454843
2010-01-14,0.0036732993119264258
2010-01-15,-0.003349000534786441
2010-01-19,0.00023439040843905657
2010-01-20,-0.0033568708003544334
2010-01-21,0.0020593888222072048
2010-01-22,0.017635510159447698
2010-01-25,-0.009130955498455955
2010-01-26,0.004651324891574166
2010-01-27,-0.004316439239710988
2010-01-28,0.00561601234490335
2010-01-29,0.0061595452582161505
2010-02-01,-0.010695299854436631
2010-02-02,0.011619652372584173
2010-02-03,-0.003616987087895755
2010-02-04,-0.0011498437309927015
2010-02-05,-0.004203722731021928
2010-02-08,0.010330684444759214
2010-02-09,0.004948878069436177
2010-02-10,0.007944748208450824
2010-02-11,-0.0067076570855376366
2010-02-12,0.002166608086723481
2010-02-16,-0.006407795031085253
2010-02-17,-0.007818210728022792
2010-02-18,-0.00211400234993901
2010-02-19,0.011054469728868973
2010-02-22,0.026603146678195026
2010-02-23,-0.007035999340304177
2010-02-24,-0.004995700955747583
2010-02-25,-0.0031322946213702242
2010-02-26,-0.005108501053175297
2010-03-01,-0.002339862506357612
2010-03-02,-0.0011401465323190646
2010-03-03,0.0031608092043787397
2010-03-04,0.007418916431476219
2010-03-05,-0.006649110438876376
2010-03-08,0.006080179857163926
2010-03-09,0.010856036365703045
2010-03-10,0.006382507115797799
2010-03-11,-0.007325465107175671
2010-03-12,0.00020508711132081244
2010-03-15,0.005215546066636323
2010-03-16,0.0017620076033479939
2010-03-17,-0.004263083181391598
2010-03-18,0.0006247673881911212
2010-03-19,0.006293922596862785
2010-03-22,-0.0047904993546063765
2010-03-23,-0.008808832871554366
2010-03-24,0.008701866440359777
2010-03-25,-0.0015553445418247558
2010-03-26,0.001009699814453628
2010-03-29,-0.0016219463193910355
2010-03-30,-0.0047937143025303655
2010-03-31,0.002198953069135191
2010-04-01,0.011650366907501906
2010-04-05,-8.916851884427065e-05
2010-04-06,0.015942615293390045
2010-04-07,0.009591332391599951
2010-04-08,-0.0012700912638129083
2010-04-09,0.01668472816816903
2010-04-12,0.11346364708922665
2010-04-13,-0.00388486439036921
2010-04-14,-0.022105478726820997
2010-04-15,0.008312494465409914
2010-04-16,-0.01036612447893396
2010-04-19,0.01643990621780561
2010-04-20,-0.011242692025491682
2010-04-21,-0.0038870894076591484
2010-04-22,-7.591115414378683e-05
2010-04-23,0.023758259126812106
2010-04-26,0.022638271334852807
2010-04-27,-0.002290626158440341
2010-04-28,0.00583839551490101
2010-04-29,-0.019687656078067065
2010-04-30,0.019589783772401594
2010-05-03,-0.017665628967999586
2010-05-04,0.015880427821113503
2010-05-05,-0.010016321107949202
2010-05-06,0.005024587438378457
2010-05-07,0.004942281360806488
2010-05-10,-0.008786108360636818
2010-05-11,-0.004818174171235448
2010-05-12,-0.003607336652439357
2010-05-13,-0.002975987760058733
2010-05-14,0.0027959854543512536
2010-05-17,0.008570905671211779
