,0
2010-01-13,-0.0006663565459118523
2010-01-14,-8.325440820849766e-05
2010-01-15,-0.0005320890775217114
2010-01-19,-0.0013776920079309981
2010-01-20,-0.0029505892400549043
2010-01-21,-0.0017262429540300295
2010-01-22,0.00015475768466509187
2010-01-25,-0.000842118126921366
2010-01-26,-0.001482475337016057
2010-01-27,-0.0011546198021800786
2010-01-28,-0.0021176167748368953
2010-01-29,-0.002465322411102107
2010-02-01,0.006246815323910323
2010-02-02,0.004126406803024616
2010-02-03,-0.0007108135932437442
2010-02-04,0.0011543733578237806
2010-02-05,0.002246012316938175
2010-02-08,-0.0033643618800003423
2010-02-09,0.002943832889003094
2010-02-10,0.0009995330620860892
2010-02-11,-0.00010908585827565696
2010-02-12,-0.0008514496685066333
2010-02-16,-0.0009023577875305508
2010-02-17,0.001054941773642226
2010-02-18,0.0005052979351056356
2010-02-19,-0.00044565695205299975
2010-02-22,-0.00014657529433262357
2010-02-23,0.0032025762634031074
2010-02-24,-0.0007833859559230031
2010-02-25,0.0007578497151862245
2010-02-26,0.002183300560515914
2010-03-01,-0.0015310370608566759
2010-03-02,0.0009737639188732646
2010-03-03,0.0016633471405632788
2010-03-04,0.0004363096551151008
2010-03-05,-0.001976523039144247
2010-03-08,-0.0003181532887944201
2010-03-09,0.0007210648422966159
2010-03-10,-0.000773161317198132
2010-03-11,0.0004191758415001546
2010-03-12,0.002450971039761208
2010-03-15,-0.0015558179723783538
2010-03-16,-0.0001811146117953947
2010-03-17,0.0001614418207468062
2010-03-18,-0.001996236332013371
2010-03-19,-0.0016747668277744116
2010-03-22,-0.0015820993867950116
2010-03-23,0.004413494187207368
2010-03-24,0.0021263893982893423
2010-03-25,-0.0003972732896374723
2010-03-26,-0.0002045457447074231
2010-03-29,0.0014486550149155402
2010-03-30,0.0011932163636201307
2010-03-31,0.0003074872411568738
2010-04-01,0.001618894020835193
2010-04-05,0.002346403986636497
2010-04-06,0.0011457824428026517
2010-04-07,0.0009869040701005528
2010-04-08,-0.0005546228590225782
2010-04-09,-0.0007663575239933192
2010-04-12,-0.003059882269915911
2010-04-13,-0.0001700177069784453
2010-04-14,-0.00149389367914166
2010-04-15,-8.164053470050589e-05
2010-04-16,0.002381798074714242
2010-04-19,0.00022837460231196717
2010-04-20,0.001029374470402022
2010-04-21,-0.00036396784743709877
2010-04-22,-0.001836662636120816
2010-04-23,-0.0008437863293129912
2010-04-26,0.0021745287884293303
2010-04-27,0.004001146215144449
2010-04-28,-0.0001018640939866788
2010-04-29,-0.0010562925147873533
2010-04-30,-0.0003016768632281102
2010-05-03,-0.0019725728278872827
2010-05-04,-0.0031478619354755586
2010-05-05,-8.735532912158302e-05
2010-05-06,-0.0025168554909932085
2010-05-07,-8.697721538857863e-05
2010-05-10,0.00849284012809806
2010-05-11,0.001041432343973025
2010-05-12,0.0030436397031121296
2010-05-13,0.0010888308506691762
2010-05-14,0.0007267456358696124
2010-05-17,-0.002066469657225029
2010-05-18,-0.001190134235161679
2010-05-19,-0.0013434705991489217
2010-05-20,-0.0066826948783404415
2010-05-21,0.00672189169217394
2010-05-24,-0.001343210447414979
2010-05-25,-0.0019912422313102295
2010-05-26,0.0006062776828311071
2010-05-27,-0.0007579696426649341
2010-05-28,0.0009650501724031763
2010-06-01,0.00391230427416056
2010-06-02,-0.00028696381809509714
2010-06-03,0.0018727558346249438
2010-06-04,0.0012348479033257786
2010-06-07,-0.00023210031205280423
2010-06-08,-0.0008608424426496299
2010-06-09,-0.00022940796849140773
2010-06-10,0.0066141760707450386
2010-06-11,0.005763687676747521
2010-06-14,0.0015826403061073601
2010-06-15,-0.0020063559377497975
2010-06-16,-0.0005532234885708746
2010-06-17,0.0009669055196553965
2010-06-18,0.00027779230486904636
2010-06-21,0.0009999071626943935
2010-06-22,0.000446904314230623
2010-06-23,0.0014362955605079308
2010-06-24,-0.0034197625526411384
2010-06-25,0.00107573163789832
2010-06-28,-0.0021747232214263147
2010-06-29,-0.0028575810337866585
2010-06-30,0.001557429932636337
2010-07-01,-0.0011834664362467386
2010-07-02,-0.0006132096147511338
2010-07-06,-0.00331059270702427
2010-07-07,0.007305669496085604
2010-07-08,0.0060991326698821395
2010-07-09,0.0027503460257883566
2010-07-12,9.950716776043964e-05
2010-07-13,-0.002406458719022618
2010-07-14,-0.0001666656109758607
2010-07-15,0.001351577731957326
2010-07-16,0.0034571802387999007
2010-07-19,-0.00027601146438243506
2010-07-20,0.004532023519683811
2010-07-21,-0.0026544093657918256
2010-07-22,0.00022560248795009134
2010-07-23,0.003394900986859716
2010-07-26,0.002123993900007566
2010-07-27,0.00400658568561667
2010-07-28,0.006511013796032486
2010-07-29,0.0012375628509221593
2010-07-30,0.0022111270477787152
