,0
2010-01-13,0.002900393949952643
2010-01-14,-0.00043129332158064614
2010-01-15,-0.003481649679368452
2010-01-19,-0.0014152053477563481
2010-01-20,-0.005308357922814315
2010-01-21,-0.0037199365123263863
2010-01-22,-0.003798474344394155
2010-01-25,-0.0017224908070893753
2010-01-26,-0.0037511189996743952
2010-01-27,-0.0010125375620278166
2010-01-28,-0.003587260107298789
2010-01-29,-0.00513861358836985
2010-02-01,0.006734681956117209
2010-02-02,0.007218444242606767
2010-02-03,-0.0005120588144539174
2010-02-04,-0.00674036330920668
2010-02-05,0.004891951262194431
2010-02-08,-0.0028517903318832586
2010-02-09,0.003436142884436507
2010-02-10,0.0025075746501639178
2010-02-11,0.0056609768693262055
2010-02-12,0.004614460194532878
2010-02-16,0.004584223210777728
2010-02-17,-0.000125058838510145
2010-02-18,-0.0011989850889477026
2010-02-19,0.0015866823227461615
2010-02-22,0.0007425435464834854
2010-02-23,-0.0012815191469268776
2010-02-24,-0.0030486200480396037
2010-02-25,0.0011688477248608508
2010-02-26,0.0011334171231608449
2010-03-01,0.0030563179881683057
2010-03-02,0.0024512182123143035
2010-03-03,0.0016900502418559851
2010-03-04,0.003014721336524986
2010-03-05,0.0009870580512702336
2010-03-08,0.0016186857559589904
2010-03-09,0.002455818920598236
2010-03-10,0.0031761645486409187
2010-03-11,0.001678848177086528
2010-03-12,0.0015013234555013987
2010-03-15,-0.0030053490444831546
2010-03-16,-0.0002418592130016406
2010-03-17,0.0012644499523083975
2010-03-18,-0.0023523602099886
2010-03-19,-0.00457869347392449
2010-03-22,0.000997236558539772
2010-03-23,0.005690480326300623
2010-03-24,0.0025858407965002124
2010-03-25,-0.0013596868844031954
2010-03-26,0.0018575934437386245
2010-03-29,0.0017235190090282965
2010-03-30,0.0004149777441013053
2010-03-31,4.620686339938673e-05
2010-04-01,0.0011605940701806656
2010-04-05,0.008161794091653594
2010-04-06,0.004527260572540668
2010-04-07,0.005106563084744007
2010-04-08,0.002205852446224785
2010-04-09,0.0013756922886443597
2010-04-12,0.008776386296870544
2010-04-13,0.0020318925252377595
2010-04-14,0.005446964687818724
2010-04-15,0.006343763662130878
2010-04-16,-0.0040276353269773045
2010-04-19,-0.004018257900078779
2010-04-20,0.0037014284698780975
2010-04-21,-0.0008048513994828302
2010-04-22,0.005905581324890134
2010-04-23,0.003251914358086692
2010-04-26,0.002193793526419841
2010-04-27,-0.003091377789610562
2010-04-28,0.0015078563200942295
2010-04-29,0.004677940519212165
2010-04-30,-0.008356605980206822
2010-05-03,0.001003902419410793
2010-05-04,-0.00793878229494976
2010-05-05,-0.0017346245406786758
2010-05-06,-0.0047934145681190815
2010-05-07,-0.008328558840004585
2010-05-10,0.015784748265293393
2010-05-11,0.003693365510507256
2010-05-12,0.010672225074601794
2010-05-13,-0.0017595031709770825
2010-05-14,-0.004203484306550764
2010-05-17,-0.003193131899180455
2010-05-18,-0.00580068247016942
2010-05-19,-0.008324662356235482
2010-05-20,-0.011652915061728684
2010-05-21,0.01371485296983025
2010-05-24,-0.0031271920374498032
2010-05-25,0.0018237883699889468
2010-05-26,0.0031385267049959344
2010-05-27,0.00770934465716726
2010-05-28,-0.001084409643336458
2010-06-01,-0.009051410180772882
2010-06-02,0.007708633813030555
2010-06-03,0.0024389942102096794
2010-06-04,-0.00826866786881041
2010-06-07,-0.011897672754561507
2010-06-08,-0.005547872161746074
2010-06-09,-0.0009508037426563768
2010-06-10,0.011806829469373538
2010-06-11,0.009795654967607832
2010-06-14,0.0035660569744614978
2010-06-15,0.00678400333076837
2010-06-16,0.000541119235595038
2010-06-17,-0.00040443444687615203
2010-06-18,0.002597839224346841
2010-06-21,-0.005982716971455579
2010-06-22,-0.004948293795256849
2010-06-23,0.0011615023783968237
2010-06-24,-0.004860556329327
2010-06-25,0.0027579337852084865
2010-06-28,-0.004532244554575312
2010-06-29,-0.009674112023343378
2010-06-30,-0.0017469319114541953
2010-07-01,-0.004315080717269951
2010-07-02,-0.002516529343866252
2010-07-06,-0.010857711155286033
2010-07-07,0.010016874863893263
2010-07-08,0.00793308282248946
2010-07-09,0.005312921151730323
2010-07-12,-0.0007736123345059944
2010-07-13,0.008970285616668152
2010-07-14,0.00021926722722061492
2010-07-15,-0.001799122574668572
2010-07-16,-0.005574528408056769
2010-07-19,-0.0009849719725023185
2010-07-20,0.004180083151905522
2010-07-21,-0.003295793214513578
2010-07-22,0.005333275329522238
2010-07-23,0.009698234915728222
2010-07-26,0.008468511591226396
2010-07-27,0.0012037424687432248
2010-07-28,0.0001476081432274963
2010-07-29,0.0002293552077499509
2010-07-30,0.0023262065569808286
2010-08-02,0.0012585051564857667
2010-08-03,-0.002917294117571151
2010-08-04,0.003108186462437598
2010-08-05,-0.0027758951841065135
2010-08-06,-0.0018788727846256457
2010-08-09,0.001368579959799472
2010-08-10,-0.005689518440409172
2010-08-11,-0.006244673583583677
2010-08-12,8.844034542409754e-05
2010-08-13,-0.004916577464518126
2010-08-16,-0.0012105940128938897
2010-08-17,0.005118873778799322
2010-08-18,0.0009404656540290085
2010-08-19,-0.0014725266646817424
2010-08-20,-0.0006541733820802529
2010-08-23,-0.010896588058743446
2010-08-24,-0.004574261002696796
2010-08-25,0.005594402995914369
2010-08-26,-0.0041730163836789964
2010-08-27,0.005512355598539374
2010-08-30,-0.007008214728204554
2010-08-31,0.0037657367569667276
2010-09-01,0.010364165858218165
2010-09-02,0.002606047841497767
2010-09-03,0.007287784524523033
2010-09-07,-0.005952183553338342
2010-09-08,0.0014567940944474587
2010-09-09,-0.0015621513888202663
2010-09-10,0.0005294103329512894
2010-09-13,0.009200271536448836
2010-09-14,-0.0018630188393097735
2010-09-15,5.376483129171722e-05
2010-09-16,0.001716622930319452
2010-09-17,-0.04448983459764088
2010-09-20,0.0032904549475415816
2010-09-21,-0.0041975622611305444
2010-09-22,-0.002039770780348676
2010-09-23,-0.0017165067549704213
2010-09-24,0.008495540429083546
2010-09-27,0.0013402901333429513
